layer_idx,layer_type,series,x,y
0,Scatter Plot,24 C,8.74,0.998
0,Scatter Plot,24 C,9.73,0.969
0,Scatter Plot,24 C,10.74,0.894
0,Scatter Plot,24 C,11.73,0.76
0,Scatter Plot,24 C,12.74,0.715
0,Scatter Plot,24 C,13.73,0.656
0,Scatter Plot,24 C,14.74,0.581
0,Scatter Plot,24 C,15.73,0.567
0,Scatter Plot,24 C,16.74,0.551
0,Scatter Plot,24 C,17.73,0.551
0,Scatter Plot,24 C,18.74,0.537
0,Scatter Plot,24 C,19.73,0.521
0,Scatter Plot,24 C,20.75,0.522
0,Scatter Plot,24 C,21.72,0.507
0,Scatter Plot,24 C,22.74,0.507
0,Scatter Plot,24 C,23.72,0.492
0,Scatter Plot,24 C,24.74,0.477
0,Scatter Plot,24 C,25.72,0.462
0,Scatter Plot,24 C,26.74,0.402
0,Scatter Plot,24 C,27.73,0.387
0,Scatter Plot,24 C,28.78,0.3
0,Scatter Plot,24 C,29.73,0.298
0,Scatter Plot,24 C,30.74,0.283
0,Scatter Plot,24 C,31.73,0.283
0,Scatter Plot,24 C,32.74,0.269
0,Scatter Plot,24 C,33.73,0.253
0,Scatter Plot,24 C,34.74,0.253
0,Scatter Plot,24 C,35.73,0.224
0,Scatter Plot,24 C,36.75,0.208
1,Scatter Plot,27 C,14.34,0.999
1,Scatter Plot,27 C,15.33,0.952
1,Scatter Plot,27 C,16.36,0.893
1,Scatter Plot,27 C,17.35,0.893
1,Scatter Plot,27 C,18.35,0.857
1,Scatter Plot,27 C,19.34,0.857
1,Scatter Plot,27 C,20.36,0.857
1,Scatter Plot,27 C,21.34,0.846
1,Scatter Plot,27 C,22.36,0.835
1,Scatter Plot,27 C,23.33,0.835
1,Scatter Plot,27 C,24.35,0.835
1,Scatter Plot,27 C,25.32,0.835
1,Scatter Plot,27 C,26.35,0.787
1,Scatter Plot,27 C,27.34,0.752
1,Scatter Plot,27 C,28.35,0.752
1,Scatter Plot,27 C,29.34,0.729
1,Scatter Plot,27 C,30.34,0.705
1,Scatter Plot,27 C,31.33,0.705
1,Scatter Plot,27 C,32.36,0.694
1,Scatter Plot,27 C,33.35,0.681
1,Scatter Plot,27 C,34.35,0.67
1,Scatter Plot,27 C,35.34,0.658
1,Scatter Plot,27 C,36.36,0.634
1,Scatter Plot,27 C,37.34,0.6
1,Scatter Plot,27 C,38.36,0.565
2,Scatter Plot,30 C,18.88,0.999
2,Scatter Plot,30 C,19.87,0.988
2,Scatter Plot,30 C,20.89,0.946
2,Scatter Plot,30 C,21.87,0.904
2,Scatter Plot,30 C,22.89,0.851
2,Scatter Plot,30 C,23.87,0.694
2,Scatter Plot,30 C,24.89,0.631
2,Scatter Plot,30 C,25.87,0.557
2,Scatter Plot,30 C,26.88,0.463
2,Scatter Plot,30 C,27.89,0.442
2,Scatter Plot,30 C,29.88,0.273
2,Scatter Plot,30 C,30.88,0.232
2,Scatter Plot,30 C,31.88,0.221
2,Scatter Plot,30 C,32.88,0.2
2,Scatter Plot,30 C,33.88,0.168
2,Scatter Plot,30 C,34.89,0.158
2,Scatter Plot,30 C,35.88,0.158
2,Scatter Plot,30 C,36.89,0.147
2,Scatter Plot,30 C,37.87,0.148
2,Scatter Plot,30 C,38.88,0.147
2,Scatter Plot,30 C,39.88,0.0
