layer_idx,layer_type,series,x,y
0,Scatter Plot,Series A,1.518,2.736
0,Scatter Plot,Series A,1.798,4.454
0,Scatter Plot,Series A,2.381,4.368
0,Scatter Plot,Series A,2.399,3.722
0,Scatter Plot,Series A,3.121,3.45
0,Scatter Plot,Series A,3.473,4.946
0,Scatter Plot,Series A,4.442,4.912
0,Scatter Plot,Series A,5.112,6.17
0,Scatter Plot,Series A,5.429,6.204
0,Scatter Plot,Series A,5.746,6.986
0,Scatter Plot,Series A,6.556,7.156
0,Scatter Plot,Series A,6.714,7.7
0,Scatter Plot,Series A,7.595,8.414
0,Scatter Plot,Series A,7.806,8.72
0,Scatter Plot,Series A,9.163,9.026
0,Scatter Plot,Series B,1.43,4.81
0,Scatter Plot,Series B,1.835,4.946
0,Scatter Plot,Series B,1.835,4.198
0,Scatter Plot,Series B,2.769,4.062
0,Scatter Plot,Series B,3.544,5.626
0,Scatter Plot,Series B,3.949,4.47
0,Scatter Plot,Series B,4.231,5.32
0,Scatter Plot,Series B,5.006,5.558
0,Scatter Plot,Series B,5.957,5.048
0,Scatter Plot,Series B,7.172,6.952
0,Scatter Plot,Series B,9.163,7.462
0,Scatter Plot,Series B,9.656,7.904
0,Scatter Plot,Series C,2.355,5.881
0,Scatter Plot,Series C,2.469,5.728
0,Scatter Plot,Series C,2.628,6.238
0,Scatter Plot,Series C,2.963,4.912
0,Scatter Plot,Series C,3.632,4.674
0,Scatter Plot,Series C,6.45,4.368
0,Scatter Plot,Series C,7.12,5.048
0,Scatter Plot,Series C,7.172,4.334
0,Scatter Plot,Series C,7.824,4.096
0,Scatter Plot,Series C,8.159,4.436
