layer_idx,layer_type,series,x,y
0,Scatter Plot,24C,8.76,0.9991
0,Scatter Plot,24C,9.74,0.9692
0,Scatter Plot,24C,10.76,0.8951
0,Scatter Plot,24C,11.75,0.7607
0,Scatter Plot,24C,12.76,0.716
0,Scatter Plot,24C,13.76,0.6561
0,Scatter Plot,24C,14.76,0.5819
0,Scatter Plot,24C,15.76,0.5671
0,Scatter Plot,24C,16.77,0.5514
0,Scatter Plot,24C,17.76,0.5521
0,Scatter Plot,24C,18.77,0.5374
0,Scatter Plot,24C,19.76,0.522
0,Scatter Plot,24C,20.76,0.5217
0,Scatter Plot,24C,21.75,0.5071
0,Scatter Plot,24C,22.78,0.5071
0,Scatter Plot,24C,23.77,0.4917
0,Scatter Plot,24C,24.77,0.4775
0,Scatter Plot,24C,25.77,0.4624
0,Scatter Plot,24C,26.77,0.4031
0,Scatter Plot,24C,27.75,0.3877
0,Scatter Plot,24C,28.79,0.2985
0,Scatter Plot,24C,29.76,0.2984
0,Scatter Plot,24C,30.77,0.283
0,Scatter Plot,24C,31.76,0.283
0,Scatter Plot,24C,32.77,0.2687
0,Scatter Plot,24C,33.77,0.2535
0,Scatter Plot,24C,34.77,0.253
0,Scatter Plot,24C,35.76,0.2241
0,Scatter Plot,24C,36.77,0.2086
0,Scatter Plot,27C,14.34,0.9992
0,Scatter Plot,27C,15.33,0.9529
0,Scatter Plot,27C,16.34,0.8936
0,Scatter Plot,27C,17.3,0.8936
0,Scatter Plot,27C,18.36,0.8569
0,Scatter Plot,27C,19.32,0.8569
0,Scatter Plot,27C,20.37,0.8568
0,Scatter Plot,27C,21.33,0.8466
0,Scatter Plot,27C,22.39,0.8343
0,Scatter Plot,27C,23.35,0.8345
0,Scatter Plot,27C,24.36,0.8344
0,Scatter Plot,27C,25.37,0.8344
0,Scatter Plot,27C,26.35,0.7879
0,Scatter Plot,27C,27.35,0.7526
0,Scatter Plot,27C,28.33,0.7523
0,Scatter Plot,27C,29.34,0.7295
0,Scatter Plot,27C,30.35,0.7058
0,Scatter Plot,27C,31.34,0.7059
0,Scatter Plot,27C,32.35,0.6938
0,Scatter Plot,27C,33.32,0.6817
0,Scatter Plot,27C,34.36,0.6702
0,Scatter Plot,27C,35.33,0.6583
0,Scatter Plot,27C,36.37,0.6348
0,Scatter Plot,27C,37.35,0.5991
0,Scatter Plot,27C,38.38,0.5643
0,Scatter Plot,30C,18.88,1.0003
0,Scatter Plot,30C,19.87,0.9903
0,Scatter Plot,30C,20.9,0.9479
0,Scatter Plot,30C,21.87,0.9057
0,Scatter Plot,30C,22.88,0.853
0,Scatter Plot,30C,23.88,0.6951
0,Scatter Plot,30C,24.89,0.6326
0,Scatter Plot,30C,25.86,0.5583
0,Scatter Plot,30C,26.87,0.4637
0,Scatter Plot,30C,27.87,0.443
0,Scatter Plot,30C,29.87,0.2747
0,Scatter Plot,30C,30.89,0.2329
0,Scatter Plot,30C,31.88,0.2221
0,Scatter Plot,30C,32.89,0.201
0,Scatter Plot,30C,33.87,0.1696
0,Scatter Plot,30C,34.9,0.1587
0,Scatter Plot,30C,35.87,0.1594
0,Scatter Plot,30C,36.89,0.1487
0,Scatter Plot,30C,37.88,0.1488
0,Scatter Plot,30C,38.9,0.1488
