layer_idx,layer_type,series,x,y
0,Scatter Plot,24C,0.0003,6.319
0,Scatter Plot,24C,0.0745,7.103
0,Scatter Plot,24C,0.185,7.878
0,Scatter Plot,24C,0.3073,9.239
0,Scatter Plot,24C,0.3073,8.573
0,Scatter Plot,24C,0.3323,9.909
0,Scatter Plot,24C,0.3438,10.557
0,Scatter Plot,24C,0.3441,11.757
0,Scatter Plot,24C,0.3442,14.553
0,Scatter Plot,24C,0.3442,12.972
0,Scatter Plot,24C,0.3444,11.154
0,Scatter Plot,24C,0.3444,14.009
0,Scatter Plot,24C,0.3445,13.467
0,Scatter Plot,24C,0.3449,14.995
0,Scatter Plot,24C,0.356,15.529
1,Scatter Plot,27C,0.0001,17.641
1,Scatter Plot,27C,0.0118,18.55
1,Scatter Plot,27C,0.0827,19.287
1,Scatter Plot,27C,0.2585,19.949
1,Scatter Plot,27C,0.3635,20.495
1,Scatter Plot,27C,0.4685,21.028
1,Scatter Plot,27C,0.5749,21.485
1,Scatter Plot,27C,0.5983,22.55
1,Scatter Plot,27C,0.6089,23.006
1,Scatter Plot,27C,0.6327,23.33
1,Scatter Plot,27C,0.6562,23.857
1,Scatter Plot,27C,0.6798,24.472
1,Scatter Plot,27C,0.6798,24.889
2,Scatter Plot,30C,0.0007,7.371
2,Scatter Plot,30C,0.0112,8.501
2,Scatter Plot,30C,0.0741,9.533
2,Scatter Plot,30C,0.2305,10.487
2,Scatter Plot,30C,0.3255,11.376
2,Scatter Plot,30C,0.4194,12.192
2,Scatter Plot,30C,0.5138,12.973
2,Scatter Plot,30C,0.5249,13.784
2,Scatter Plot,30C,0.5348,14.545
2,Scatter Plot,30C,0.5348,15.283
2,Scatter Plot,30C,0.5452,15.993
2,Scatter Plot,30C,0.5663,16.708
2,Scatter Plot,30C,0.5869,17.421
2,Scatter Plot,30C,0.5872,18.125
2,Scatter Plot,30C,0.6083,18.796
2,Scatter Plot,30C,0.6083,19.509
2,Scatter Plot,30C,0.6083,20.197
2,Scatter Plot,30C,0.6083,20.882
2,Scatter Plot,30C,0.6181,21.548
2,Scatter Plot,30C,0.6186,22.216
3,Line Graph,IF_24C,0.0243,6.192
3,Line Graph,IF_24C,0.04,6.437
3,Line Graph,IF_24C,0.0558,6.683
3,Line Graph,IF_24C,0.0715,6.683
3,Line Graph,IF_24C,0.103,7.273
3,Line Graph,IF_24C,0.1188,7.617
3,Line Graph,IF_24C,0.1345,7.862
3,Line Graph,IF_24C,0.1503,8.01
3,Line Graph,IF_24C,0.166,8.305
3,Line Graph,IF_24C,0.1818,8.6
3,Line Graph,IF_24C,0.1975,8.943
3,Line Graph,IF_24C,0.2133,9.287
3,Line Graph,IF_24C,0.229,9.484
3,Line Graph,IF_24C,0.2448,9.828
3,Line Graph,IF_24C,0.2605,10.172
3,Line Graph,IF_24C,0.2762,10.565
3,Line Graph,IF_24C,0.292,10.958
3,Line Graph,IF_24C,0.3077,11.204
3,Line Graph,IF_24C,0.3235,11.646
3,Line Graph,IF_24C,0.3707,12.875
3,Line Graph,IF_24C,0.3865,13.415
3,Line Graph,IF_24C,0.4022,13.808
3,Line Graph,IF_24C,0.418,14.3
3,Line Graph,IF_24C,0.4337,14.791
3,Line Graph,IF_24C,0.4495,15.332
3,Line Graph,IF_24C,0.4652,15.823
3,Line Graph,IF_24C,0.481,16.364
3,Line Graph,IF_24C,0.4967,16.929
3,Line Graph,IF_24C,0.5125,17.592
3,Line Graph,IF_24C,0.5282,18.182
3,Line Graph,IF_24C,0.544,18.771
3,Line Graph,IF_24C,0.5597,19.312
3,Line Graph,IF_24C,0.5755,19.902
3,Line Graph,IF_24C,0.5912,20.541
4,Line Graph,IF_27C,0.0243,18.034
4,Line Graph,IF_27C,0.04,18.182
4,Line Graph,IF_27C,0.0558,18.28
4,Line Graph,IF_27C,0.0715,18.428
4,Line Graph,IF_27C,0.0873,18.526
4,Line Graph,IF_27C,0.103,18.673
4,Line Graph,IF_27C,0.1188,18.821
4,Line Graph,IF_27C,0.1345,18.919
4,Line Graph,IF_27C,0.1503,19.066
4,Line Graph,IF_27C,0.166,19.214
4,Line Graph,IF_27C,0.1818,19.312
4,Line Graph,IF_27C,0.1975,19.459
4,Line Graph,IF_27C,0.2133,19.607
4,Line Graph,IF_27C,0.229,19.754
4,Line Graph,IF_27C,0.2448,19.853
4,Line Graph,IF_27C,0.2762,20.197
4,Line Graph,IF_27C,0.292,20.295
4,Line Graph,IF_27C,0.3077,20.442
4,Line Graph,IF_27C,0.3235,20.59
4,Line Graph,IF_27C,0.3392,20.737
4,Line Graph,IF_27C,0.355,20.835
4,Line Graph,IF_27C,0.3707,21.081
4,Line Graph,IF_27C,0.3865,21.179
4,Line Graph,IF_27C,0.4022,21.278
4,Line Graph,IF_27C,0.418,21.425
4,Line Graph,IF_27C,0.4337,21.622
4,Line Graph,IF_27C,0.4495,21.769
4,Line Graph,IF_27C,0.4652,21.916
4,Line Graph,IF_27C,0.481,22.064
4,Line Graph,IF_27C,0.4967,22.211
4,Line Graph,IF_27C,0.5125,22.359
4,Line Graph,IF_27C,0.5282,22.506
4,Line Graph,IF_27C,0.544,22.654
4,Line Graph,IF_27C,0.5597,22.801
4,Line Graph,IF_27C,0.5755,22.998
4,Line Graph,IF_27C,0.5912,23.096
4,Line Graph,IF_27C,0.7014,24.275
4,Line Graph,IF_27C,0.7172,24.472
4,Line Graph,IF_27C,0.7329,24.619
4,Line Graph,IF_27C,0.7487,24.816
4,Line Graph,IF_27C,0.7644,24.963
5,Line Graph,IF_30C,0.0085,7.74
5,Line Graph,IF_30C,0.0243,7.862
5,Line Graph,IF_30C,0.04,8.059
5,Line Graph,IF_30C,0.0558,8.256
5,Line Graph,IF_30C,0.0715,8.452
5,Line Graph,IF_30C,0.0873,8.6
5,Line Graph,IF_30C,0.103,8.796
5,Line Graph,IF_30C,0.1188,9.042
5,Line Graph,IF_30C,0.1345,9.238
5,Line Graph,IF_30C,0.1503,9.435
5,Line Graph,IF_30C,0.166,9.656
5,Line Graph,IF_30C,0.1818,9.877
5,Line Graph,IF_30C,0.1975,10.123
5,Line Graph,IF_30C,0.2133,10.295
5,Line Graph,IF_30C,0.2448,10.86
5,Line Graph,IF_30C,0.2605,11.106
5,Line Graph,IF_30C,0.2762,11.351
5,Line Graph,IF_30C,0.292,11.597
5,Line Graph,IF_30C,0.3077,11.843
5,Line Graph,IF_30C,0.3235,12.138
5,Line Graph,IF_30C,0.3392,12.334
5,Line Graph,IF_30C,0.355,12.727
5,Line Graph,IF_30C,0.3707,12.973
5,Line Graph,IF_30C,0.3865,13.243
5,Line Graph,IF_30C,0.4022,13.563
5,Line Graph,IF_30C,0.418,13.907
5,Line Graph,IF_30C,0.4337,14.226
5,Line Graph,IF_30C,0.4495,14.595
5,Line Graph,IF_30C,0.4652,14.914
5,Line Graph,IF_30C,0.481,15.233
5,Line Graph,IF_30C,0.4967,15.577
5,Line Graph,IF_30C,0.5125,15.921
5,Line Graph,IF_30C,0.5282,16.29
5,Line Graph,IF_30C,0.544,16.658
5,Line Graph,IF_30C,0.5597,17.002
5,Line Graph,IF_30C,0.5755,17.346
5,Line Graph,IF_30C,0.607,18.182
5,Line Graph,IF_30C,0.6227,18.673
5,Line Graph,IF_30C,0.6385,19.091
5,Line Graph,IF_30C,0.6542,19.509
5,Line Graph,IF_30C,0.6699,20.0
5,Line Graph,IF_30C,0.6857,20.393
5,Line Graph,IF_30C,0.7014,20.86
5,Line Graph,IF_30C,0.7172,21.376
5,Line Graph,IF_30C,0.7329,21.916
5,Line Graph,IF_30C,0.7487,22.408
5,Line Graph,IF_30C,0.7644,22.924
5,Line Graph,IF_30C,0.7802,23.391
5,Line Graph,IF_30C,0.7959,23.931
