layer_idx,layer_type,series,x,y
0,Line Graph,Series A (rising),0.0,1.459
0,Line Graph,Series A (rising),0.2,1.516
0,Line Graph,Series A (rising),0.4,1.601
0,Line Graph,Series A (rising),0.6,1.658
0,Line Graph,Series A (rising),0.8,1.743
0,Line Graph,Series A (rising),1.0,1.8
0,Line Graph,Series A (rising),1.2,1.886
0,Line Graph,Series A (rising),1.4,1.971
0,Line Graph,Series A (rising),1.6,2.056
0,Line Graph,Series A (rising),1.8,2.142
0,Line Graph,Series A (rising),2.0,2.227
0,Line Graph,Series A (rising),2.2,2.321
0,Line Graph,Series A (rising),2.4,2.426
0,Line Graph,Series A (rising),2.6,2.519
0,Line Graph,Series A (rising),2.8,2.625
0,Line Graph,Series A (rising),3.0,2.739
0,Line Graph,Series A (rising),3.2,2.853
0,Line Graph,Series A (rising),3.4,2.966
0,Line Graph,Series A (rising),3.6,3.08
0,Line Graph,Series A (rising),3.8,3.194
0,Line Graph,Series A (rising),4.0,3.314
0,Line Graph,Series A (rising),4.2,3.45
0,Line Graph,Series A (rising),4.4,3.569
0,Line Graph,Series A (rising),4.6,3.706
0,Line Graph,Series A (rising),4.8,3.848
0,Line Graph,Series A (rising),5.0,3.99
0,Line Graph,Series A (rising),5.2,4.133
0,Line Graph,Series A (rising),5.4,4.275
0,Line Graph,Series A (rising),5.6,4.421
0,Line Graph,Series A (rising),5.8,4.563
0,Line Graph,Series A (rising),6.0,4.73
0,Line Graph,Series A (rising),6.2,4.876
0,Line Graph,Series A (rising),6.4,5.046
0,Line Graph,Series A (rising),6.6,5.217
0,Line Graph,Series A (rising),6.8,5.384
0,Line Graph,Series A (rising),7.0,5.557
0,Line Graph,Series A (rising),7.2,5.728
0,Line Graph,Series A (rising),7.4,5.898
0,Line Graph,Series A (rising),7.6,6.095
0,Line Graph,Series A (rising),7.8,6.268
0,Line Graph,Series A (rising),8.0,6.466
0,Line Graph,Series A (rising),8.2,6.664
0,Line Graph,Series A (rising),8.4,6.863
0,Line Graph,Series A (rising),8.6,7.035
0,Line Graph,Series A (rising),8.8,7.261
0,Line Graph,Series A (rising),9.0,7.46
0,Line Graph,Series A (rising),9.2,7.66
0,Line Graph,Series A (rising),9.4,7.859
0,Line Graph,Series A (rising),9.6,8.086
0,Line Graph,Series A (rising),9.8,8.313
0,Line Graph,Series A (rising),10.0,8.513
1,Line Graph,Series B (falling),0.0,8.018
1,Line Graph,Series B (falling),0.2,7.915
1,Line Graph,Series B (falling),0.4,7.82
1,Line Graph,Series B (falling),0.6,7.716
1,Line Graph,Series B (falling),0.8,7.603
1,Line Graph,Series B (falling),1.0,7.517
1,Line Graph,Series B (falling),1.2,7.403
1,Line Graph,Series B (falling),1.4,7.309
1,Line Graph,Series B (falling),1.6,7.204
1,Line Graph,Series B (falling),1.8,7.11
1,Line Graph,Series B (falling),2.0,7.005
1,Line Graph,Series B (falling),2.2,6.912
1,Line Graph,Series B (falling),2.4,6.806
1,Line Graph,Series B (falling),2.6,6.692
1,Line Graph,Series B (falling),2.8,6.607
1,Line Graph,Series B (falling),3.0,6.493
1,Line Graph,Series B (falling),3.2,6.408
1,Line Graph,Series B (falling),3.4,6.294
1,Line Graph,Series B (falling),3.6,6.202
1,Line Graph,Series B (falling),3.8,6.095
1,Line Graph,Series B (falling),4.0,6.004
1,Line Graph,Series B (falling),4.2,5.896
1,Line Graph,Series B (falling),4.4,5.805
1,Line Graph,Series B (falling),4.6,5.697
1,Line Graph,Series B (falling),4.8,5.583
1,Line Graph,Series B (falling),5.0,5.498
1,Line Graph,Series B (falling),5.2,5.384
1,Line Graph,Series B (falling),5.4,5.294
1,Line Graph,Series B (falling),5.6,5.185
1,Line Graph,Series B (falling),5.8,5.096
1,Line Graph,Series B (falling),6.0,4.986
1,Line Graph,Series B (falling),6.2,4.876
1,Line Graph,Series B (falling),6.4,4.787
1,Line Graph,Series B (falling),6.6,4.673
1,Line Graph,Series B (falling),6.8,4.588
1,Line Graph,Series B (falling),7.0,4.474
1,Line Graph,Series B (falling),7.2,4.389
1,Line Graph,Series B (falling),7.4,4.275
1,Line Graph,Series B (falling),7.6,4.188
1,Line Graph,Series B (falling),7.8,4.076
1,Line Graph,Series B (falling),8.0,3.989
1,Line Graph,Series B (falling),8.2,3.877
1,Line Graph,Series B (falling),8.4,3.79
1,Line Graph,Series B (falling),8.6,3.678
1,Line Graph,Series B (falling),8.8,3.564
1,Line Graph,Series B (falling),9.0,3.478
1,Line Graph,Series B (falling),9.2,3.365
1,Line Graph,Series B (falling),9.4,3.279
1,Line Graph,Series B (falling),9.6,3.166
1,Line Graph,Series B (falling),9.8,3.08
1,Line Graph,Series B (falling),10.0,2.966
