layer_idx,layer_type,series,x,y
0,Scatter Plot,Series A,1.5183,2.7359
0,Scatter Plot,Series A,1.7981,4.4539
0,Scatter Plot,Series A,2.3814,4.3679
0,Scatter Plot,Series A,2.399,3.7219
0,Scatter Plot,Series A,3.1212,3.4499
0,Scatter Plot,Series A,3.4734,4.9459
0,Scatter Plot,Series A,4.4422,4.9119
0,Scatter Plot,Series A,5.1115,6.17
0,Scatter Plot,Series A,5.4286,6.204
0,Scatter Plot,Series A,5.7456,6.986
0,Scatter Plot,Series A,6.5559,7.156
0,Scatter Plot,Series A,6.7144,7.7
0,Scatter Plot,Series A,7.5951,8.414
0,Scatter Plot,Series A,7.8065,8.72
0,Scatter Plot,Series A,9.1628,9.0261
1,Scatter Plot,Series B,1.4302,4.8099
1,Scatter Plot,Series B,1.8353,4.9459
1,Scatter Plot,Series B,1.8353,4.1979
1,Scatter Plot,Series B,2.7689,4.0619
1,Scatter Plot,Series B,3.5439,5.626
1,Scatter Plot,Series B,3.949,4.4699
1,Scatter Plot,Series B,4.2308,5.3199
1,Scatter Plot,Series B,5.0059,5.558
1,Scatter Plot,Series B,5.957,5.0479
1,Scatter Plot,Series B,7.1724,6.952
1,Scatter Plot,Series B,9.1628,7.462
1,Scatter Plot,Series B,9.6559,7.904
2,Scatter Plot,Series C,2.3631,5.8575
2,Scatter Plot,Series C,2.4784,5.7202
2,Scatter Plot,Series C,2.628,6.238
2,Scatter Plot,Series C,2.9626,4.9119
2,Scatter Plot,Series C,3.632,4.6739
2,Scatter Plot,Series C,6.4502,4.3679
2,Scatter Plot,Series C,7.1195,5.0479
2,Scatter Plot,Series C,7.1724,4.3339
2,Scatter Plot,Series C,7.8241,4.0959
2,Scatter Plot,Series C,8.1588,4.4359
