layer_idx,layer_type,series,x,y,error_x_plus,error_x_minus,error_y_plus,error_y_minus,y_lo,y_hi
0,Scatter Plot,24 °C,9,0.956,,,,,,
0,Scatter Plot,24 °C,10,0.957,,,,,,
0,Scatter Plot,24 °C,11,0.959,,,,,,
0,Scatter Plot,24 °C,12,0.962,,,,,,
0,Scatter Plot,24 °C,13,0.964,,,,,,
0,Scatter Plot,24 °C,14,0.965,,,,,,
0,Scatter Plot,24 °C,15,0.966,,,,,,
0,Scatter Plot,24 °C,17,0.967,,,,,,
0,Scatter Plot,24 °C,19,0.968,,,,,,
0,Scatter Plot,24 °C,21,0.969,,,,,,
0,Scatter Plot,24 °C,23,0.97,,,,,,
0,Scatter Plot,24 °C,25,0.971,,,,,,
0,Scatter Plot,24 °C,27,0.9715,,,,,,
0,Scatter Plot,24 °C,29,0.972,,,,,,
0,Scatter Plot,24 °C,31,0.9725,,,,,,
0,Scatter Plot,24 °C,33,0.973,,,,,,
0,Scatter Plot,24 °C,35,0.9735,,,,,,
0,Scatter Plot,24 °C,37,0.974,,,,,,
0,Scatter Plot,24 °C,38,0.974,,,,,,
0,Scatter Plot,24 °C,39,0.974,,,,,,
0,Scatter Plot,27 °C,13,0.97,,,,,,
0,Scatter Plot,27 °C,15,0.971,,,,,,
0,Scatter Plot,27 °C,17,0.972,,,,,,
0,Scatter Plot,27 °C,18,0.972,,,,,,
0,Scatter Plot,27 °C,19,0.9725,,,,,,
0,Scatter Plot,27 °C,20,0.9725,,,,,,
0,Scatter Plot,27 °C,21,0.9725,,,,,,
0,Scatter Plot,27 °C,22,0.9725,,,,,,
0,Scatter Plot,27 °C,23,0.9725,,,,,,
0,Scatter Plot,27 °C,24,0.973,,,,,,
0,Scatter Plot,27 °C,25,0.973,,,,,,
0,Scatter Plot,27 °C,26,0.973,,,,,,
0,Scatter Plot,27 °C,27,0.973,,,,,,
0,Scatter Plot,27 °C,28,0.973,,,,,,
0,Scatter Plot,27 °C,29,0.9735,,,,,,
0,Scatter Plot,27 °C,30,0.9735,,,,,,
0,Scatter Plot,27 °C,31,0.9735,,,,,,
0,Scatter Plot,27 °C,32,0.9735,,,,,,
0,Scatter Plot,27 °C,33,0.9735,,,,,,
0,Scatter Plot,27 °C,34,0.9735,,,,,,
0,Scatter Plot,27 °C,35,0.974,,,,,,
0,Scatter Plot,27 °C,36,0.974,,,,,,
0,Scatter Plot,27 °C,37,0.974,,,,,,
0,Scatter Plot,27 °C,38,0.974,,,,,,
0,Scatter Plot,27 °C,39,0.974,,,,,,
0,Scatter Plot,30 °C,15,0.961,,,,,,
0,Scatter Plot,30 °C,17,0.963,,,,,,
0,Scatter Plot,30 °C,19,0.965,,,,,,
0,Scatter Plot,30 °C,21,0.966,,,,,,
0,Scatter Plot,30 °C,23,0.967,,,,,,
0,Scatter Plot,30 °C,25,0.968,,,,,,
0,Scatter Plot,30 °C,27,0.969,,,,,,
0,Scatter Plot,30 °C,28,0.97,,,,,,
0,Scatter Plot,30 °C,29,0.971,,,,,,
0,Scatter Plot,30 °C,30,0.9715,,,,,,
0,Scatter Plot,30 °C,31,0.972,,,,,,
0,Scatter Plot,30 °C,32,0.9725,,,,,,
0,Scatter Plot,30 °C,33,0.973,,,,,,
0,Scatter Plot,30 °C,34,0.9735,,,,,,
0,Scatter Plot,30 °C,35,0.974,,,,,,
0,Scatter Plot,30 °C,36,0.974,,,,,,
0,Scatter Plot,30 °C,37,0.9745,,,,,,
0,Scatter Plot,30 °C,38,0.9745,,,,,,
0,Scatter Plot,30 °C,39,0.9745,,,,,,
1,Line Graph,p curve for 24°C,2,0.935,,,,,,
1,Line Graph,p curve for 24°C,5,0.948,,,,,,
1,Line Graph,p curve for 24°C,10,0.959,,,,,,
1,Line Graph,p curve for 24°C,15,0.966,,,,,,
1,Line Graph,p curve for 24°C,20,0.97,,,,,,
1,Line Graph,p curve for 24°C,25,0.972,,,,,,
1,Line Graph,p curve for 24°C,30,0.9735,,,,,,
1,Line Graph,p curve for 24°C,35,0.9745,,,,,,
1,Line Graph,p curve for 24°C,40,0.9755,,,,,,
1,Line Graph,p curve for 24°C,45,0.976,,,,,,
1,Line Graph,p curve for 24°C,50,0.9765,,,,,,
1,Line Graph,p curve for 27°C,1,0.961,,,,,,
1,Line Graph,p curve for 27°C,5,0.968,,,,,,
1,Line Graph,p curve for 27°C,10,0.97,,,,,,
1,Line Graph,p curve for 27°C,15,0.971,,,,,,
1,Line Graph,p curve for 27°C,20,0.972,,,,,,
1,Line Graph,p curve for 27°C,25,0.973,,,,,,
1,Line Graph,p curve for 27°C,30,0.9735,,,,,,
1,Line Graph,p curve for 27°C,35,0.974,,,,,,
1,Line Graph,p curve for 27°C,40,0.9745,,,,,,
1,Line Graph,p curve for 27°C,45,0.975,,,,,,
1,Line Graph,p curve for 27°C,50,0.9755,,,,,,
1,Line Graph,p curve for 30°C,5,0.93,,,,,,
1,Line Graph,p curve for 30°C,10,0.948,,,,,,
1,Line Graph,p curve for 30°C,15,0.959,,,,,,
1,Line Graph,p curve for 30°C,20,0.965,,,,,,
1,Line Graph,p curve for 30°C,25,0.969,,,,,,
1,Line Graph,p curve for 30°C,30,0.972,,,,,,
1,Line Graph,p curve for 30°C,35,0.974,,,,,,
1,Line Graph,p curve for 30°C,40,0.976,,,,,,
1,Line Graph,p curve for 30°C,45,0.978,,,,,,
1,Line Graph,p curve for 30°C,50,0.98,,,,,,
