layer_idx,layer_type,series,x,y
0,Scatter Plot,24C,8.728,0.95598
0,Scatter Plot,24C,9.726,0.95678
0,Scatter Plot,24C,10.716,0.95868
0,Scatter Plot,24C,11.719,0.96225
0,Scatter Plot,24C,12.737,0.96349
0,Scatter Plot,24C,13.733,0.96513
0,Scatter Plot,24C,14.722,0.96723
0,Scatter Plot,24C,15.727,0.96769
0,Scatter Plot,24C,16.714,0.96806
0,Scatter Plot,24C,17.726,0.96807
0,Scatter Plot,24C,18.725,0.96845
0,Scatter Plot,24C,19.74,0.9688
0,Scatter Plot,24C,20.732,0.9688
0,Scatter Plot,24C,21.729,0.96906
0,Scatter Plot,24C,22.731,0.96911
0,Scatter Plot,24C,23.708,0.96938
0,Scatter Plot,24C,24.718,0.96963
0,Scatter Plot,24C,25.721,0.96981
0,Scatter Plot,24C,26.705,0.97074
0,Scatter Plot,24C,27.732,0.97097
0,Scatter Plot,24C,28.738,0.97238
0,Scatter Plot,24C,29.766,0.97241
0,Scatter Plot,24C,30.738,0.97268
0,Scatter Plot,24C,31.715,0.9727
0,Scatter Plot,24C,32.709,0.97287
0,Scatter Plot,24C,33.716,0.97299
0,Scatter Plot,24C,34.712,0.973
0,Scatter Plot,24C,35.73,0.97318
0,Scatter Plot,24C,36.725,0.97324
1,Scatter Plot,27C,14.327,0.97005
1,Scatter Plot,27C,15.344,0.97082
1,Scatter Plot,27C,16.323,0.97195
1,Scatter Plot,27C,18.341,0.97247
1,Scatter Plot,27C,19.286,0.97255
1,Scatter Plot,27C,23.318,0.97262
1,Scatter Plot,27C,24.343,0.97269
1,Scatter Plot,27C,25.325,0.97271
1,Scatter Plot,27C,26.332,0.97307
1,Scatter Plot,27C,30.329,0.97334
1,Scatter Plot,27C,31.319,0.97334
1,Scatter Plot,27C,33.326,0.97393
1,Scatter Plot,27C,36.342,0.97415
1,Scatter Plot,27C,37.341,0.97427
1,Scatter Plot,27C,38.303,0.97431
2,Scatter Plot,30C,18.879,0.96442
2,Scatter Plot,30C,20.858,0.96491
2,Scatter Plot,30C,21.876,0.96529
2,Scatter Plot,30C,22.837,0.96578
2,Scatter Plot,30C,23.855,0.96733
2,Scatter Plot,30C,24.873,0.96791
2,Scatter Plot,30C,25.89,0.96869
2,Scatter Plot,30C,26.852,0.96975
2,Scatter Plot,30C,30.867,0.97325
2,Scatter Plot,30C,32.846,0.97373
3,Spline Chart,p_curve_24C,1.349,0.93765
3,Spline Chart,p_curve_24C,1.745,0.94095
3,Spline Chart,p_curve_24C,2.197,0.94337
3,Spline Chart,p_curve_24C,2.65,0.94502
3,Spline Chart,p_curve_24C,3.102,0.94667
3,Spline Chart,p_curve_24C,3.554,0.94842
3,Spline Chart,p_curve_24C,4.007,0.95016
3,Spline Chart,p_curve_24C,4.572,0.95152
3,Spline Chart,p_curve_24C,5.081,0.95249
3,Spline Chart,p_curve_24C,5.647,0.95385
3,Spline Chart,p_curve_24C,6.099,0.95472
3,Spline Chart,p_curve_24C,6.721,0.95579
3,Spline Chart,p_curve_24C,7.23,0.95656
3,Spline Chart,p_curve_24C,7.852,0.95763
3,Spline Chart,p_curve_24C,8.417,0.95831
3,Spline Chart,p_curve_24C,8.983,0.95899
3,Spline Chart,p_curve_24C,9.661,0.95986
3,Spline Chart,p_curve_24C,10.17,0.96035
3,Spline Chart,p_curve_24C,10.849,0.96112
3,Spline Chart,p_curve_24C,11.414,0.9617
3,Spline Chart,p_curve_24C,12.545,0.96277
3,Spline Chart,p_curve_24C,13.394,0.96345
3,Spline Chart,p_curve_24C,13.959,0.96393
3,Spline Chart,p_curve_24C,14.525,0.96432
3,Spline Chart,p_curve_24C,15.147,0.96481
3,Spline Chart,p_curve_24C,15.825,0.96529
3,Spline Chart,p_curve_24C,16.447,0.96568
3,Spline Chart,p_curve_24C,17.013,0.96607
3,Spline Chart,p_curve_24C,17.635,0.96646
3,Spline Chart,p_curve_24C,18.2,0.96684
3,Spline Chart,p_curve_24C,18.766,0.96714
3,Spline Chart,p_curve_24C,19.444,0.96752
3,Spline Chart,p_curve_24C,20.01,0.96791
3,Spline Chart,p_curve_24C,20.632,0.96811
3,Spline Chart,p_curve_24C,22.102,0.96898
3,Spline Chart,p_curve_24C,23.968,0.96985
3,Spline Chart,p_curve_24C,24.986,0.97034
3,Spline Chart,p_curve_24C,25.495,0.97053
3,Spline Chart,p_curve_24C,26.06,0.97082
3,Spline Chart,p_curve_24C,27.021,0.97121
3,Spline Chart,p_curve_24C,27.474,0.97315
3,Spline Chart,p_curve_24C,27.926,0.97363
3,Spline Chart,p_curve_24C,28.379,0.97373
3,Spline Chart,p_curve_24C,28.831,0.97373
3,Spline Chart,p_curve_24C,29.283,0.97383
3,Spline Chart,p_curve_24C,29.736,0.97383
3,Spline Chart,p_curve_24C,30.188,0.97431
3,Spline Chart,p_curve_24C,30.64,0.97393
3,Spline Chart,p_curve_24C,31.093,0.97412
3,Spline Chart,p_curve_24C,31.545,0.97412
3,Spline Chart,p_curve_24C,31.998,0.97412
3,Spline Chart,p_curve_24C,32.45,0.97431
3,Spline Chart,p_curve_24C,33.694,0.97441
3,Spline Chart,p_curve_24C,34.146,0.97441
3,Spline Chart,p_curve_24C,34.599,0.97393
3,Spline Chart,p_curve_24C,35.051,0.97451
